,,,,,,,,,,* in this column  -> pagenr is directly from pdf
,,,,,,,,,,
,Transcription File,Google Books Pdf Name,Identifier / page name,partner institution,URL / page number,Aus Davids playstor,,,pagenumber according to google,
,,,093.png,New York Public Library,https://play.google.com/books/reader?id=WjMfAAAAMAAJ&pg=GBS.PA17,,,,17,17/555
,,,822.png,New York Public Library,https://play.google.com/books/reader?id=WjMfAAAAMAAJ&pg=GBS.PA256,,,,260,260/555
,,,444.png,New York Public Library,https://play.google.com/books/reader?id=WjMfAAAAMAAJ&pg=GBS.PA132,,,,134,134/555
,,,de_schl,Bayerische Staatsbibliothek,https://play.google.com/books/reader?id=3pVMAAAAcAAJ&pg=GBS.PA1,,,,,
,transcribe.html,,781.png,Bayerische Staatsbibliothek,https://play.google.com/books/reader?id=3pVMAAAAcAAJ&pg=GBS.PA263,,,,261,261/281
,transcribe.html,,274.png,Bayerische Staatsbibliothek,https://play.google.com/books/reader?id=3pVMAAAAcAAJ&pg=GBS.PA94,,,,92,92/281
,transcribe.html,,715.png,Bayerische Staatsbibliothek,https://play.google.com/books/reader?id=3pVMAAAAcAAJ&pg=GBS.PA241,,,,239,239/281
,,,de_hei41,New York Public Library,https://play.google.com/books/reader?id=YAZXAAAAcAAJ&pg=GBS.PR5,,,,,
,transcribe.html,,030.png,New York Public Library,https://play.google.com/books/reader?id=YAZXAAAAcAAJ&pg=GBS.PA426,,,,424,cdxliv
,transcribe.html,,009.png,New York Public Library,https://play.google.com/books/reader?id=YAZXAAAAcAAJ&pg=GBS.PA419,,,,417,cdxxxvii
,transcribe.html,,036.png,New York Public Library,https://play.google.com/books/reader?id=YAZXAAAAcAAJ&pg=GBS.PA428,,,,426,cdxlvi
,,,de_hei8_suse,University of Wisconsin,https://books.google.de/books?id=8dAyAQAAMAAJ&hl=de,,,,,
,transcribe.html,,187.png,University of Wisconsin,https://play.google.com/books/reader?id=8dAyAQAAMAAJ&hl=de&pg=GBS.PA187,,,,188,
,transcribe.html,,232.png,University of Wisconsin,https://play.google.com/books/reader?id=8dAyAQAAMAAJ&hl=de&pg=GBS.PA202,,,,203,
,transcribe.html,,205.png,University of Wisconsin,https://play.google.com/books/reader?id=8dAyAQAAMAAJ&hl=de&pg=GBS.PA193,,,,194,
